url,last_run_time,totalVote,training,inference,others,tensorflow_keras,pytorch,sklearn,executable
https://www.kaggle.com/asadozzaman/beginner-friendly-guide-to-understanding-titanic,2024-10-21 09:10:09,45,1,1,0,0,0,1,0
https://www.kaggle.com/asemmustafa/predicting-titanic-survival-analyzing-passenger-d,2024-10-12 19:46:09,16,1,1,0,0,0,1,0
https://www.kaggle.com/asemmustafa/step-by-step-guide-for-titanic-survival-prediction,2024-10-17 21:42:47,14,1,1,0,0,0,1,0
https://www.kaggle.com/ashadullah/easy-way-using-ann-at-98-accuracy,2024-03-19 15:37:18,19,1,1,0,1,0,1,1
https://www.kaggle.com/ashfakyeafi/data-exploration-with-python,2023-12-12 12:51:20,88,0,0,0,0,0,1,0
https://www.kaggle.com/ashikha03/rfc-and-lightgbm-spaceship-titanic,2023-12-29 03:45:20,13,1,1,0,0,0,1,0
https://www.kaggle.com/ashmitcajla/house-prices-competition,2023-08-17 04:39:10,19,1,1,0,0,0,1,1
https://www.kaggle.com/ashx010/house-price-data-analysis-and-prediction-model,2024-10-29 09:17:05,40,1,1,0,0,0,1,1
https://www.kaggle.com/ashx010/titanic-data-analysis-and-model-deployment,2024-10-29 12:02:05,34,1,1,0,0,0,1,1
https://www.kaggle.com/asimple/top-ml-pipeline-titanic,2023-01-30 22:07:24,18,1,1,0,0,0,1,0
https://www.kaggle.com/asmahachaichi/digit-recognizer-mnist-cnn,2024-10-26 09:51:41,11,1,1,0,1,0,1,1
https://www.kaggle.com/asmamalicaj/knn-spaceship-titanic,2024-01-03 08:43:25,13,1,1,0,0,0,1,1
https://www.kaggle.com/aspillai/spaceship-titanic-classification-simple-lightgbm,2024-05-26 01:48:48,61,1,1,0,0,0,1,0
https://www.kaggle.com/aspillai/titanic-feature-engg-xgboost-cv,2024-05-01 17:25:14,63,1,1,0,0,0,1,0
https://www.kaggle.com/atuljo/introduction-to-cnn-99-6-accuracy-top-10,2023-06-05 13:08:03,12,1,1,0,1,0,1,0
https://www.kaggle.com/atulsharma287/digit-recognisor-nn,2024-11-27 01:19:01,17,1,1,0,1,0,1,1
https://www.kaggle.com/auxeno/titanic-eda-and-analysis-ds,2023-04-01 13:59:20,41,1,1,0,0,0,1,0
https://www.kaggle.com/avanishmeed/feature-selection-explained-rfecv,2024-06-21 07:29:12,36,1,1,0,0,0,1,1
https://www.kaggle.com/avats8484/final-ensemble-digit-recognizer-avr,2024-04-15 07:23:59,11,1,1,0,1,0,1,1
https://www.kaggle.com/avtnshm/titanic-spaceship,2023-09-28 05:52:28,13,1,1,0,0,0,1,0
https://www.kaggle.com/ayahazem6103/mnist-digit-recognizer-acc-99-375,2023-09-09 02:30:25,40,1,1,0,1,0,1,1
https://www.kaggle.com/ayahazem6103/titanic-classification-task,2023-03-17 03:32:11,31,1,1,0,0,0,1,0
https://www.kaggle.com/aymenkhouja/building-your-first-neural-network,2023-04-12 00:31:24,24,1,1,0,1,0,1,0
https://www.kaggle.com/aymenkhouja/gentle-intoduction-to-multiclass-classification,2023-04-12 07:41:37,18,1,1,0,0,0,1,1
https://www.kaggle.com/ayrgthonsoraca/saleprice-prediction-xgboost,2023-06-01 01:54:55,34,1,1,0,0,0,1,0
https://www.kaggle.com/ayushnitb/titanic-disaster-machine-learning-step-by-step,2023-01-18 00:59:35,51,1,1,0,0,0,1,0
https://www.kaggle.com/ayushrathi47/digit-recognizer-using-tensorflow-cnn,2023-04-18 14:08:28,26,1,1,0,1,0,1,0
https://www.kaggle.com/ayushrathi47/spaceship-titanic-f1-score-81-blend-model,2023-04-30 11:42:33,19,1,1,0,0,0,1,0
https://www.kaggle.com/ayushrathi47/titanic-notebook,2023-04-08 04:13:54,25,1,1,0,0,0,1,0
https://www.kaggle.com/azhanshakil/titanic-modeling-with-logistic-regression,2022-12-24 07:01:54,13,1,1,0,0,0,1,0
https://www.kaggle.com/azminetoushikwasi/mastering-bias-variance-tradeoff,2023-01-12 06:00:05,146,0,0,0,0,0,1,1
https://www.kaggle.com/azminetoushikwasi/xgboost-wrangling-with-hyperparameters-guide,2023-01-09 11:30:53,177,1,1,0,0,0,1,0
https://www.kaggle.com/b1kumar/introduction-to-machine-learning-with-scikit-learn,2024-11-23 11:18:16,20,1,1,0,0,0,1,1
https://www.kaggle.com/b1kumar/introduction-to-machine-learning-with-scikit-learn,2024-11-23 11:18:16,22,1,1,0,0,0,1,1
https://www.kaggle.com/badass2/spaceship-titanic,2024-02-08 13:06:41,11,1,1,0,0,0,1,1
https://www.kaggle.com/badass2/spaceship-titanic-models-ensembling-80-acc,2024-02-22 11:17:25,13,1,1,0,0,0,1,0
https://www.kaggle.com/bakhtiarmuhib/titanic-with-logistic-regression,2023-02-11 13:26:27,17,1,1,0,0,0,1,0
https://www.kaggle.com/barrettotte/digit-recognizer-pytorch,2023-10-05 18:19:39,11,1,1,0,0,1,1,0
https://www.kaggle.com/baseershah/mnist-cnn-0-99053,2024-05-23 11:29:00,13,1,1,0,1,0,1,1
https://www.kaggle.com/baturalpsert/house-price-with-light-gbm,2022-11-29 10:46:30,37,1,1,0,0,0,1,0
https://www.kaggle.com/bbjadeja/titanic-randomforest-88,2024-05-07 17:16:22,19,1,1,0,1,0,1,1
https://www.kaggle.com/behnamroustaeii/titanicspaceship2,2024-04-23 20:03:24,16,1,1,0,0,0,1,0
https://www.kaggle.com/behnamroustaeii/titanicspaceshipproject,2024-03-29 16:21:55,18,1,1,0,0,0,1,1
https://www.kaggle.com/behroozsohrabi/digit-recognizer-using-pca-and-svm,2022-12-15 05:13:24,14,1,1,0,0,0,1,1
https://www.kaggle.com/bekkarmerwan/80-accuracy,2023-09-06 22:18:28,11,1,1,0,0,0,1,0
https://www.kaggle.com/belati/house-prices-utilizing-different-techniques,2023-01-03 08:56:26,19,1,1,0,0,0,1,0
https://www.kaggle.com/benjenkins96/titanic-learning-from-disaster,2023-03-29 23:43:34,30,1,1,0,1,0,1,0
https://www.kaggle.com/bennyfung/titanic-lightgbm,2023-02-10 09:36:09,73,1,1,0,0,0,1,0
https://www.kaggle.com/bennyfung/titanic-random-forest,2023-03-23 18:01:01,80,1,1,0,0,0,1,0
https://www.kaggle.com/bennyfung/titanic-xgboost-0-8,2023-10-20 15:46:45,75,1,1,0,0,0,1,0
https://www.kaggle.com/berrinkaradag/house-price-eda-ml,2024-11-11 17:41:40,26,1,1,0,0,0,1,0
https://www.kaggle.com/bextuychiev/25-numpy-functions-you-never-knew-existed,2023-02-20 14:30:10,82,1,0,0,0,0,1,0
https://www.kaggle.com/bextuychiev/beautiful-umap-tutorial-on-100-dimensional-data,2023-02-21 17:25:50,94,1,0,0,0,0,1,0
https://www.kaggle.com/bextuychiev/model-explainability-with-shap-only-guide-u-need,2023-02-21 17:24:33,167,1,1,0,0,0,1,0
https://www.kaggle.com/bhanupratapbiswas/analysis-predicting,2023-06-05 10:56:07,40,1,1,0,0,0,1,0
https://www.kaggle.com/bhanupratapbiswas/analysis-predicting-transported-to,2023-06-06 16:02:24,44,1,1,0,0,0,1,0
https://www.kaggle.com/bhatnagardaksh/comparing-anns-and-cnns-on-image-data,2023-10-31 07:24:00,18,1,1,0,1,0,1,0
https://www.kaggle.com/bhatnagardaksh/gradient-descent-from-scratch,2024-11-09 03:54:38,106,1,0,0,0,0,1,0
https://www.kaggle.com/bhatnagardaksh/master-the-art-of-classification-with-custom-class,2023-01-29 06:12:59,33,1,1,0,1,0,1,0
https://www.kaggle.com/bhatnagardaksh/neural-network-from-scratch-numpy-pandas,2024-11-01 05:31:35,42,0,0,0,0,0,1,0
https://www.kaggle.com/bhaveshg20/convolutional-kan-for-mnist,2024-07-11 12:04:21,12,1,1,0,0,1,0,0
https://www.kaggle.com/bhaveshg20/kan-for-mnist,2024-06-13 08:41:46,26,1,1,0,0,1,1,1
https://www.kaggle.com/bhaveshmittal/digit-recognition-using-cnn-top-4,2024-02-09 14:34:39,16,1,1,0,1,0,1,0
https://www.kaggle.com/bhaveshmittal/spaceship-titanic-eda-ensemble-79-5-acc,2024-02-03 07:33:46,11,1,1,0,0,0,1,1
https://www.kaggle.com/bhavikasaini/house-prices-advanced-regression,2024-04-25 11:30:43,37,1,1,0,0,0,1,1
https://www.kaggle.com/bhavikasaini/spaceship-titanic-rf-lgb,2024-02-11 17:58:33,31,1,1,0,0,0,1,1
https://www.kaggle.com/bhavyagoyal867/digit-recognizer-comp,2024-02-02 20:39:08,33,1,1,0,1,0,0,1
https://www.kaggle.com/bhavyagoyal867/house-prices-advanced-regression-techniques,2024-01-20 23:01:23,42,1,1,0,0,0,1,1
https://www.kaggle.com/bhavyagoyal867/spaceship-titanic,2024-02-02 07:11:20,39,1,1,0,0,0,1,1
https://www.kaggle.com/bhavyagoyal867/titanic,2024-01-19 09:12:06,42,1,1,0,0,0,1,1
https://www.kaggle.com/bibekbhusal0/digit-recognizer-with-pytorch-accuracy-99-685,2024-04-27 03:55:39,26,1,0,0,0,1,1,0
https://www.kaggle.com/bilgekaanszen/machine-learning-from-disaster,2024-08-26 14:35:22,11,1,1,0,0,0,1,0
https://www.kaggle.com/bjoernjostein/train-keras-model-using-gradient-tape,2023-02-07 19:09:03,11,1,1,0,1,0,1,0
https://www.kaggle.com/bjoved00/digit-recognizer-beatriz,2022-12-02 11:19:09,17,1,1,0,1,0,1,0
https://www.kaggle.com/blazingphoenix12345/hybrid-qcnn-cnn-implementation-99-16-accuracy,2024-07-16 21:20:04,12,1,1,0,1,0,0,0
https://www.kaggle.com/blazingphoenix12345/lenet-model-with-97-accuracy-in-detail,2024-07-14 11:36:01,16,1,1,0,1,0,1,1
https://www.kaggle.com/bommisrilekkhaa/spaceship-titanic,2023-12-29 17:34:08,12,1,1,0,0,0,1,1
https://www.kaggle.com/bravo03/digit-recognizer-using-cnn,2024-01-24 18:50:22,81,1,1,0,1,0,0,1
https://www.kaggle.com/bravo03/predicting-house-prices-with-logistic-regression,2024-02-05 17:05:13,83,1,1,0,0,0,1,1
https://www.kaggle.com/bravo03/spaceship-titanic-80-accuracy,2024-02-14 18:18:59,85,1,1,0,0,0,1,1
https://www.kaggle.com/bravo03/titanic-machine-learning-using-randomforest,2024-01-20 05:54:31,80,1,1,0,0,0,1,1
https://www.kaggle.com/brinssialaaeddine/spaceship-titanic-knn-imputation,2024-11-26 07:34:48,13,1,1,0,0,0,1,1
https://www.kaggle.com/brokerus/ml-project-house-prices-eda-and-7-models,2023-09-10 18:18:42,14,0,1,1,1,0,1,1
https://www.kaggle.com/bsrsrc/house-prediction,2024-07-09 07:59:11,33,1,1,0,0,0,1,0
https://www.kaggle.com/buneshathankar25/titanic-machine-learning-from-disaster,2023-03-11 09:16:18,15,1,1,0,0,0,1,0
https://www.kaggle.com/bunny11/digit-recognizer-by-gurpreetsingh,2024-03-19 11:58:34,12,1,1,0,1,0,1,0
https://www.kaggle.com/burakergene/predict-house-prices-with-using-randomforest,2023-08-22 08:21:05,92,1,1,0,0,0,1,1
https://www.kaggle.com/burakergene/titanic-eda-comparing-all-ml-algorithms,2023-08-22 08:38:09,101,1,1,0,0,0,1,0
https://www.kaggle.com/byomokeshsenapati/randomforest-accuracy-80-43,2023-07-29 07:32:38,11,1,1,0,1,0,1,0
https://www.kaggle.com/caesarmario/data-to-destiny-titanic-survival-prediction,2023-05-03 00:38:32,246,1,1,0,0,0,1,0
https://www.kaggle.com/campusx/filter-based-feature-selection,2023-05-12 01:27:42,40,1,1,0,0,0,1,0
https://www.kaggle.com/canippacaci/mnist-digit-recognizer-cnn-99-5-accuracy,2024-03-13 08:17:07,14,1,1,0,1,0,0,1
https://www.kaggle.com/carlmcbrideellis/an-introduction-to-xgboost-regression,2023-03-30 10:53:29,152,1,1,0,0,0,1,0
https://www.kaggle.com/carlmcbrideellis/classification-how-imbalanced-is-imbalanced,2024-01-03 05:32:24,85,1,1,0,0,0,1,0
https://www.kaggle.com/carlmcbrideellis/house-prices-permutation-importance-example,2024-07-08 06:19:41,25,1,0,0,0,0,1,0
https://www.kaggle.com/carlolepelaars/understanding-the-metric-weighted-r-squared,2024-10-24 13:09:38,80,1,0,0,0,0,1,0
https://www.kaggle.com/cclinnilcc/house-prices-ames-housing,2023-05-03 03:10:24,23,1,1,0,0,0,1,0
https://www.kaggle.com/ccyhui/jane-street-2024-lstm-with-auxiliary-features,2024-10-28 03:01:40,16,1,1,0,0,1,1,0
https://www.kaggle.com/cdr0101/house-price-regression,2024-04-04 10:48:48,27,1,1,0,0,0,1,0
https://www.kaggle.com/celniker/house-prices-lgbm-tuned-stacked-model-0-12,2022-12-31 17:58:54,32,1,1,0,0,0,1,0
https://www.kaggle.com/ceyhunc/mnist-pytorch-cnn-0-97-acc,2023-04-01 22:38:49,22,1,1,0,0,1,1,0
https://www.kaggle.com/cezarr/mnist-tutorial-using-fastai-and-pytorch,2023-08-25 16:50:02,12,0,0,0,0,1,0,0
https://www.kaggle.com/cezarr/spaceshiptitanic-tutorial-beginner-80-accuracy,2023-07-26 11:49:27,32,1,1,0,0,0,1,1
https://www.kaggle.com/chaitnyapol/spaceship-titanic-prediction,2023-02-13 14:00:22,19,1,1,0,0,0,1,1
https://www.kaggle.com/chanchal24/digit-recognizer,2023-08-05 17:19:19,22,1,1,0,1,0,0,1
https://www.kaggle.com/chanchal24/house-prices-prediction-detailed-eda-10-model,2024-09-26 19:09:33,39,1,1,0,1,0,1,1
https://www.kaggle.com/chanchal24/mnist,2023-06-18 06:18:56,22,1,1,0,1,0,1,1
https://www.kaggle.com/chanchal24/spaceship-titanic,2023-06-23 06:48:15,22,1,1,0,0,0,1,0
https://www.kaggle.com/chanchal24/spaceship-titanic-2,2023-12-21 11:12:38,49,1,1,0,0,0,1,0
https://www.kaggle.com/chanchal24/titanic-dataset,2024-09-06 18:35:27,66,1,1,0,0,0,1,1
https://www.kaggle.com/chandankawatra/titanic-competition,2024-05-12 10:26:20,46,1,1,0,0,0,1,0
https://www.kaggle.com/charel/learn-by-example-neural-networks-hello-world,2024-03-26 12:21:19,33,1,1,0,1,0,1,0
https://www.kaggle.com/charunumesh/house-prices-advanced-regression-techniques,2023-03-10 14:52:50,22,1,1,0,0,0,1,0
https://www.kaggle.com/charunumesh/spaceship-titanic-xg-boost-cat-boost,2023-04-19 16:17:19,11,1,1,0,0,0,1,0
https://www.kaggle.com/chasek123/sample-notebook-building-a-model-in-kaggle,2023-02-21 04:32:09,16,1,1,0,0,0,1,0
https://www.kaggle.com/chemistahmedkamel/digit-recognizer-using-artificial-nn,2023-02-16 21:58:37,20,1,1,0,0,1,1,1
https://www.kaggle.com/chetalipushkarna/stacking-regressor-with-multiple-base-models,2024-01-27 19:28:04,31,1,1,0,0,0,1,1
https://www.kaggle.com/chetalipushkarna/using-svm,2024-02-06 16:09:57,31,1,1,0,0,0,1,1
https://www.kaggle.com/chetanaggarwal01/notebook11ccdcdb23,2024-02-09 06:23:14,14,1,1,0,0,0,1,1
https://www.kaggle.com/chiragmohangupta/digit-recognizer-using-cnn,2024-02-11 12:46:49,27,1,1,0,1,0,1,1
https://www.kaggle.com/chiragmohangupta/spaceship-titanic,2024-02-04 07:44:42,29,1,1,0,0,0,1,0
https://www.kaggle.com/chiragmohangupta/titanic-survivors-prediction,2024-01-20 17:00:50,22,1,1,0,0,0,1,0
https://www.kaggle.com/chizkidd/digit-recognizer-competition,2024-07-31 04:26:46,14,1,1,0,1,1,1,1
https://www.kaggle.com/chongjiaxu/space-ship-classification-0-7877,2023-03-22 03:02:06,12,1,1,0,1,0,1,0
https://www.kaggle.com/chongzhenjie/digit-recognizer-cnn-with-data-augmentation,2023-02-19 02:57:34,11,1,1,0,1,0,1,1
https://www.kaggle.com/chongzhenjie/house-prices-kernel-methods-tree-models,2023-03-20 08:47:17,22,1,1,0,0,0,1,1
https://www.kaggle.com/chopper53/spaceshiptitanicusinggradientboosting,2024-04-20 18:12:32,11,1,1,0,0,0,1,1
https://www.kaggle.com/chumajin/janestreet-updated-simulator-for-time-series-api,2024-10-31 10:55:45,31,0,1,1,0,1,0,0
https://www.kaggle.com/cicinguyen/predicting-house-prices-xgb-rf,2023-08-28 01:05:19,11,1,1,0,0,0,1,1
https://www.kaggle.com/cid007/spaceship-titanic,2023-07-25 22:53:16,29,1,1,0,1,0,1,0
https://www.kaggle.com/cid007/spaceship-titanic-different-cv-techniques,2023-07-07 20:47:10,13,1,1,0,0,0,1,0
https://www.kaggle.com/cid007/titanic-survival-prediction,2022-12-19 20:01:48,31,1,1,0,1,0,1,0
https://www.kaggle.com/cjywish/titanic-survival-rf-svm-xgboost,2023-04-05 07:39:36,15,1,1,0,0,0,1,0
https://www.kaggle.com/cleytoncandeira/digit-recognizer-0-99210,2023-11-01 20:13:57,21,1,1,0,1,0,1,1
https://www.kaggle.com/cleytoncandeira/house-price-lmselect,2023-10-12 16:06:52,20,1,1,0,0,0,1,0
https://www.kaggle.com/cody11null/81-1-titanic-catboost,2023-05-03 15:06:22,23,1,1,0,0,0,1,0
https://www.kaggle.com/cody11null/simple-keras-deep-learning-top-1,2023-07-24 02:25:25,23,0,1,1,1,0,1,0
https://www.kaggle.com/computervisi/all-best-models,2024-08-23 19:21:14,81,1,1,0,0,0,1,0
https://www.kaggle.com/computervisi/best-models-spaceship-titanic,2023-08-13 05:54:16,159,1,1,0,0,0,1,0
https://www.kaggle.com/computervisi/eda-house-prices,2024-08-25 08:16:21,57,1,1,0,0,0,1,1
https://www.kaggle.com/cristaliss/titanic-survive-predictions-tutorial,2024-11-28 14:34:29,21,1,1,0,1,0,1,0
https://www.kaggle.com/csmohamedayman/house-prices-advanced-regression-technique,2024-06-24 16:12:29,12,1,1,0,0,0,1,0
https://www.kaggle.com/ctrnngtrung/reduce-complexity-for-house-prices-predictions,2023-09-03 08:58:11,16,1,1,0,1,0,1,1
https://www.kaggle.com/cv13j0/spaceship-titanic-higher-score-endeavor,2022-12-30 14:15:45,15,0,0,0,1,0,1,1
https://www.kaggle.com/cv13j0/spaceship-titanic-nn-model-feature-eng,2023-11-12 21:21:03,91,0,0,0,1,0,1,0
https://www.kaggle.com/cybersimar08/ml-models-from-scratch,2024-05-01 02:39:26,29,1,1,0,0,0,1,0
https://www.kaggle.com/cybersimar08/spaceship-titanic,2023-04-05 16:16:17,13,1,1,0,0,0,1,1
https://www.kaggle.com/daking97/simple-cnn-99,2023-04-05 03:50:08,14,1,1,0,1,0,1,0
https://www.kaggle.com/daking97/simple-pipeline-80,2023-03-17 01:10:55,12,1,1,0,0,0,1,0
https://www.kaggle.com/danialia/house-price-pred-data-viz-and-ml-mae-02,2024-07-29 18:08:09,16,1,1,0,0,0,1,0
https://www.kaggle.com/danielebaldoni/titanic-new,2023-12-28 20:25:09,46,1,1,0,0,0,1,0
https://www.kaggle.com/daniilkrasnoproshin/comparison-xgbregressor-vs-ridgecv,2024-06-11 17:37:04,156,1,1,0,0,0,1,1
https://www.kaggle.com/danishammar/spaceship-titanic-rf-gbc-lr-acc-80,2024-05-27 00:33:40,62,1,1,0,0,0,1,0
https://www.kaggle.com/danishmubashar/titanic-survival-prediction,2024-02-29 14:14:33,102,1,1,0,1,0,1,1
https://www.kaggle.com/danishyousuf19/titanic-machine-learning-from-disaster,2024-08-11 15:31:26,73,1,1,0,0,0,1,1
https://www.kaggle.com/darrylljk/predict-housing-prices,2024-06-13 01:11:34,112,1,1,0,0,0,1,1
https://www.kaggle.com/darshandungrani/advanced-house-price-prediction-stacked-ensemble,2024-09-10 16:41:47,27,1,1,0,0,0,1,0
https://www.kaggle.com/darwinberrio/house-predict-boston,2024-10-04 03:34:57,11,1,1,0,1,1,1,1
https://www.kaggle.com/dataanalojisan/super-simple-randomforest-baseline,2023-04-20 00:53:25,19,1,1,0,0,0,1,1
https://www.kaggle.com/datageek101/titanic-machine-learning-problem,2023-05-30 21:25:53,78,1,1,0,0,0,1,0
https://www.kaggle.com/davidcoxon/deeply-titanic,2023-04-15 12:53:26,17,1,1,0,1,0,1,0
https://www.kaggle.com/davidkcc/fork-of-titanic-decision-tree,2023-12-02 06:50:21,17,1,1,0,0,0,1,0
https://www.kaggle.com/davidkcc/titanic-random-forest,2024-05-07 15:11:29,11,1,1,0,0,0,1,0
https://www.kaggle.com/davidlist/simple-starter-model,2024-11-05 21:46:38,12,1,1,0,1,0,1,0
https://www.kaggle.com/davidtan123/digit-recognizer-cnn-score-0-99325,2024-07-08 04:09:34,15,1,1,0,1,0,0,1
https://www.kaggle.com/deepikaarikesavan/getting-start-with-titanic,2023-04-16 09:33:50,36,1,1,0,0,0,1,1
https://www.kaggle.com/deeprajvadhwane/outlier-the-silent-killer,2024-07-30 04:44:47,36,0,0,0,0,0,1,0
https://www.kaggle.com/deepshikha0105/titanic-survived-ml,2023-07-14 20:14:30,43,1,1,0,0,0,1,0
https://www.kaggle.com/delikansapmaz/spachip-titanic-with-catboostclassifier,2023-12-05 09:32:37,34,1,1,0,0,0,1,1
https://www.kaggle.com/dellalkhaled/non-linear-regression-approach,2022-12-28 14:00:33,20,1,0,0,0,0,1,0
https://www.kaggle.com/demidova/titanic-ml-tutorial-for-beginners,2024-08-27 08:40:58,62,1,1,0,0,0,1,0
https://www.kaggle.com/desalegngeb/spaceship-titanic-plotly-viz-fe-models,2023-02-28 11:20:35,57,1,1,0,0,1,1,0
https://www.kaggle.com/dev523/pyspark-ml-model-for-predicting-titanic-passenger,2023-03-23 09:14:06,39,1,0,0,0,0,1,0
https://www.kaggle.com/deva0703/spaceship-version-2,2023-08-03 15:04:32,15,1,1,0,0,0,1,0
https://www.kaggle.com/devanjalipatel/titanic,2024-10-13 08:33:56,14,1,1,0,0,0,1,1
https://www.kaggle.com/devbachani/digit-recognizer-using-cnn,2024-03-23 10:21:27,15,1,1,0,0,1,0,1
https://www.kaggle.com/devbilalkhan/house-price-hidden-secret-in-the-data,2024-01-30 12:25:42,65,1,1,0,0,0,1,0
https://www.kaggle.com/devbilalkhan/titanic-beginner-friendly-with-92-accuracy,2024-03-09 05:44:10,78,1,1,0,0,0,1,0
https://www.kaggle.com/dhananjaysawarkar/house-price-prediction-for-beginners,2023-03-26 05:25:34,45,1,1,0,0,0,1,0
https://www.kaggle.com/dharshdk/dharshini-rf-for-digit-recognizer,2024-01-03 14:57:55,12,1,1,0,0,0,1,1
https://www.kaggle.com/dheemanthbhat/house-prices-adv-reg-competition-part-1-eda,2022-11-28 14:35:55,37,0,0,0,0,0,1,0
https://www.kaggle.com/dheemanthbhat/house-prices-adv-reg-part-2-predictions,2022-11-28 13:53:01,35,1,1,0,0,0,1,0
https://www.kaggle.com/dhineshbabbu/adb-spaceship-titanic,2023-12-22 16:26:09,11,1,1,0,0,0,1,0
https://www.kaggle.com/dhruvlotia/digitrecognizermnist,2024-02-02 16:26:12,22,1,1,0,1,0,1,1
https://www.kaggle.com/dhruvlotia/houseprice-prediction,2024-01-17 05:15:25,15,1,1,0,0,0,1,1
https://www.kaggle.com/dhruvlotia/spaceship-analysis,2024-02-03 10:19:29,22,1,1,0,0,0,1,0
https://www.kaggle.com/diaaessam/cnn-for-digit-recognizing,2023-07-22 12:22:48,111,1,1,0,1,0,1,1
https://www.kaggle.com/diaaessam/titanic-problem-tutorial,2023-08-03 19:59:54,136,1,1,0,0,0,1,0
https://www.kaggle.com/dilekankaya/,2024-07-14 17:27:18,16,1,1,0,0,0,1,0
house-prices-predictionhttps://www.kaggle.com/dillonmyrick/house-prices-top-12-with-svm,2023-11-28 03:19:42,16,1,1,0,0,0,1,0
https://www.kaggle.com/dillonmyrick/keras-mnist-with-cnn-transfer-learning,2023-08-30 16:42:37,15,0,1,1,1,0,0,0
https://www.kaggle.com/dinanksoni/spaceship-titanic-79-12,2023-09-24 11:24:29,16,1,1,0,0,0,1,1
https://www.kaggle.com/dishaagarwal7001/calculating-feature-importance-using-random-forest,2023-11-10 05:13:59,13,1,0,0,0,0,1,1
https://www.kaggle.com/dishaagarwal7001/exploring-titanic-dataset,2024-11-22 10:44:45,23,1,1,0,0,0,1,0
https://www.kaggle.com/dishaagarwal7001/how-to-find-accuracy-metrics,2023-11-04 06:50:54,19,1,1,0,0,0,1,0
https://www.kaggle.com/dishaagarwal7001/precision-recall-f1-score,2023-11-04 09:59:21,11,1,1,0,0,0,1,1
https://www.kaggle.com/dishaasinghi/spaceship-titanic-eda-decision-tree,2023-05-11 12:48:07,18,1,1,0,0,0,1,0
https://www.kaggle.com/divu2001/house-prediction-using-tfdf,2024-04-05 13:58:11,17,1,1,0,1,0,0,0
https://www.kaggle.com/divu2001/mnist-classifier-using-knn-pca,2024-04-12 16:48:10,12,1,1,0,0,0,1,1
https://www.kaggle.com/divyac95/predicting-selling-prices,2023-12-16 03:52:48,18,1,1,0,0,0,1,0
https://www.kaggle.com/divyanshu2000/digit-recognizer-pytorch-simplified,2024-05-21 19:00:57,36,1,1,0,0,1,1,0
https://www.kaggle.com/dmitryellison/fcnn-with-lasso-and-ridge-regularization-pytorch,2023-08-31 23:00:42,11,1,1,0,0,1,1,1
https://www.kaggle.com/dmitryshekhov/catboost-increase-threshold-score-0-81,2023-02-02 08:28:17,18,1,1,0,0,0,1,0
https://www.kaggle.com/dmitryshekhov/catboost-xgboost-lightgbm-regression-challenge,2023-02-14 13:27:53,12,1,1,0,0,0,1,0
https://www.kaggle.com/dragongf/easy-svm-implementation-to-get-more-than-80-5,2023-04-05 09:41:38,15,1,1,0,0,0,1,1
https://www.kaggle.com/drmurataltun/titanic-btk-detailed-data-analyse,2024-06-26 13:47:25,32,1,1,0,0,0,1,0
https://www.kaggle.com/drmurataltun/titanickaggle,2024-06-06 18:06:00,41,1,1,0,0,0,1,1
https://www.kaggle.com/drnyuvaraj/boosting-for-spaceship,2023-01-18 12:48:42,12,1,1,0,0,0,1,0
https://www.kaggle.com/drsdeepalakshmi/spaceship-titanic-lgbmclassifier,2023-02-22 14:55:16,12,1,1,0,0,0,1,0
https://www.kaggle.com/dumanmesut/0-1-2-3-digit-recognizer-with-cnn-99-6-acc,2023-08-02 10:55:58,17,0,1,1,1,0,1,1
https://www.kaggle.com/dumanmesut/house-prices-prediction-cat-lgbm-xgb,2023-11-27 00:12:57,64,1,1,0,0,0,1,0
https://www.kaggle.com/dumanmesut/pytorch-examples,2023-06-30 21:10:03,18,1,0,0,1,1,1,1
https://www.kaggle.com/dumanmesut/spaceship-classification-and-eda-lgbm-xgb,2023-08-26 19:58:31,14,1,1,0,0,0,1,0
https://www.kaggle.com/duygujones/titanic-prediction-advanced-ensemble-ml-models,2024-08-29 12:17:46,36,1,1,0,0,0,1,0
https://www.kaggle.com/eakanshagarwal24/spaceship-titanic-randomforest-xgb,2024-02-06 10:57:17,22,1,1,0,0,0,1,1
https://www.kaggle.com/ebrahimmerza/house-prices-advanced-regression-techniques,2024-09-19 03:48:12,40,1,1,0,0,0,1,0
https://www.kaggle.com/ebrahimuthman/predicting-house-prices-using-advanced-regression,2022-12-29 02:44:01,13,1,1,0,0,0,1,0
https://www.kaggle.com/ebruiserisobay/house-price-prediction-eda-ml-end-to-end,2024-07-22 11:10:14,22,1,1,0,0,0,1,0
https://www.kaggle.com/ebryhl/0-80173-spaceship-titanic-beginner-walkthrough,2023-07-08 12:27:15,17,1,1,0,0,0,1,0
https://www.kaggle.com/edaaydinea/house-prices-prediction,2023-03-01 21:48:53,21,1,1,0,0,1,1,0
https://www.kaggle.com/edouardlabriffe/deep-eda-house-price-analysis-beginners,2023-02-03 18:17:04,34,0,0,0,0,0,1,0
https://www.kaggle.com/edouardlabriffe/house-price-gradient-boosting-regressor-beginner,2023-01-30 08:53:28,26,1,1,0,0,0,1,0
https://www.kaggle.com/eduardod/digit-recognizer-with-pytorch-97-65,2024-02-15 01:11:08,11,1,1,0,1,1,0,1
